1.5332242455615415, 71.21442766208527
2.6005588920425993, 71.94353172392312
3.128303889871063, 72.67395185807476
5.790718180661642, 74.86258011590209
6.322411395431487, 75.34908818123193
10.071901417409876, 77.04726015678808
14.896622519752043, 78.98671205653847
15.9639571662331, 79.71581611837632
19.18175397344166, 80.92748002860264
25.617347587858802, 83.35080784905529
27.220323666051044, 84.32250790740116
34.19945514606211, 86.5006075867182
39.039969116169715, 87.46441121118136
42.25381770643692, 88.91998719022948
46.574483112598784, 88.66554654289737
50.87540743405383, 89.63066623967431
51.39130778105823, 91.09282258029138
56.77535961675976, 91.81139806361894
59.48515251084666, 91.07308149558457
62.70294931805523, 92.2847454058109
64.33356291483696, 91.54906098240411
70.78494939701955, 92.99674052756953
71.32059082873076, 93.23933652407754
73.46710477251693, 93.96580844128782
74.01064263811082, 93.72058030015222
75.0858737184746, 93.96186022434647
77.77592552785467, 94.44310400042114
81.001618768946, 95.16694377300385
82.61249128102094, 95.65081969370611
84.75900522480708, 96.37729161091639
86.90946738553464, 96.85985145930485
89.59557097797338, 97.58500730420134
94.97567459673351, 98.54749485635071
96.59444354269121, 98.54354663940936
102.51808502704532, 99.26080605042313
105.75957113590206, 99.0089975477186
106.2991607845546, 99.00768147540481
113.30987800009652, 99.23448460414738
121.3997745129436, 99.45865558826239
124.63731240485896, 99.45075915437967
129.493619242732, 99.4389145035556
131.1123881886897, 99.43496628661423
135.43700181179292, 98.93661357046032
138.12310540423164, 99.66176941535682
139.75371900101342, 98.92608499195003
141.3724879469711, 98.92213677500867
142.9794122421047, 99.64992476453273
149.994077674588, 99.6328158244535
150.0019741084707, 99.14499168680989
155.39392237805495, 99.37574303249383
160.25417743286937, 99.11998631284794
161.8689981618857, 99.35995016472839
163.4877671078434, 99.35600194778704
164.57484283903125, 98.86554566551584
169.97073932555688, 98.85238494237797
171.58556005457316, 99.09234879425841
180.76253229860808, 98.82606349610224
183.46048054187088, 98.8194831345333
185.07924948782855, 98.81553491759195
191.01473562300674, 98.80105812214029
192.63350456896444, 98.79710990519892
200.1877596501003, 98.77868489280591
203.42529754201564, 98.77078845892319
204.50447683932077, 98.76815631429562
207.74201473123617, 98.7602598804129
210.44785940838165, 98.26585538120035
216.3833455435598, 98.2513785857487
217.45462840698224, 98.73657057876474
222.31883167873804, 98.23690179029704
227.71077994832228, 98.46765313598098
229.32954889427998, 98.46370491903963
236.35211076064593, 97.95877184131677
242.81534189365266, 98.67471518001676
243.8945211909578, 98.67208303538919
247.13995551675583, 98.17636246386286
252.00021057157028, 97.92060574421696
253.08333808581676, 97.67406153076757
259.5505174357648, 98.14609280064576
267.0968760830179, 98.61549192589636
268.7156450289756, 98.611543708955
268.7235414628583, 98.12371957131138
274.1154897324426, 98.35447091699533
281.13805159880854, 97.84953783927247
282.21723089611373, 97.8469056946449
287.06564130010406, 98.32288518146444
288.14482059740914, 98.32025303683687
289.76358954336683, 98.3163048198955
293.0050756522235, 98.06449631719099
296.77825497585013, 98.29919587981628
